"No.","Time","Source","Destination","Protocol","Length","Info"
"6254","26.480329775","192.168.1.84","134.224.13.165","UDP","132","48203  >  8801 Len=90"
"6255","26.480416992","134.224.13.165","192.168.1.84","UDP","343","8801  >  48203 Len=301"
"6256","26.480417162","134.224.13.165","192.168.1.84","UDP","363","8801  >  48203 Len=321"
"6257","26.498633594","134.224.13.165","192.168.1.84","TLSv1.2","141","Application Model.Data"
"6258","26.498727310","192.168.1.84","134.224.13.165","TLSv1.2","116","Application Model.Data"
"6259","26.500146422","192.168.1.84","134.224.13.165","UDP","131","48203  >  8801 Len=89"
"6260","26.500695903","134.224.13.165","192.168.1.84","UDP","340","8801  >  48203 Len=298"
"6261","26.509820087","134.224.13.165","192.168.1.84","UDP","1261","8801  >  36642 Len=1219"
"6262","26.509941353","192.168.1.84","134.224.13.165","UDP","1253","36642  >  8801 Len=1211"
"6263","26.519087858","134.224.13.165","192.168.1.84","UDP","1261","8801  >  36642 Len=1219"
"6264","26.519088062","134.224.13.165","192.168.1.84","UDP","1261","8801  >  36642 Len=1219"
"6265","26.519270159","192.168.1.84","134.224.13.165","UDP","1253","36642  >  8801 Len=1211"
"6266","26.519294328","192.168.1.84","134.224.13.165","UDP","1252","36642  >  8801 Len=1210"
"6267","26.520027121","192.168.1.84","134.224.13.165","UDP","131","48203  >  8801 Len=89"
"6268","26.521273833","134.224.13.165","192.168.1.84","UDP","331","8801  >  48203 Len=289"
"6269","26.539112930","192.168.1.84","134.224.13.165","UDP","131","48203  >  8801 Len=89"
"6270","26.540476437","134.224.13.165","192.168.1.84","UDP","1261","8801  >  36642 Len=1219"
"6271","26.540476553","134.224.13.165","192.168.1.84","UDP","159","8801  >  36642 Len=117"
"6272","26.550168925","134.224.13.165","192.168.1.84","UDP","1261","8801  >  36642 Len=1219"
"6273","26.550169058","134.224.13.165","192.168.1.84","UDP","1261","8801  >  36642 Len=1219"
"6274","26.550329691","192.168.1.84","134.224.13.165","UDP","1289","36642  >  8801 Len=1247"
"6275","26.560448551","192.168.1.84","134.224.13.165","UDP","1289","36642  >  8801 Len=1247"
"6276","26.560471962","192.168.1.84","134.224.13.165","UDP","1289","36642  >  8801 Len=1247"
"6277","26.560482224","134.224.13.165","192.168.1.84","UDP","1261","8801  >  36642 Len=1219"
"6278","26.560482382","134.224.13.165","192.168.1.84","UDP","1261","8801  >  36642 Len=1219"
"6279","26.561474387","134.224.13.165","192.168.1.84","UDP","310","8801  >  48203 Len=268"
