"No.","Time","Source","Destination","Protocol","Length","Info"
"83","1.139073120","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","194","43148  >  19305 Len=132"
"84","1.143748413","2001:4860:4864:6::70","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","124","19305  >  43148 Len=62"
"85","1.145902795","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","436","43148  >  19305 Len=374"
"86","1.157875193","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","195","43148  >  19305 Len=133"
"87","1.180129464","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","186","43148  >  19305 Len=124"
"88","1.195802919","2001:4860:4864:6::70","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","124","19305  >  43148 Len=62"
"89","1.200492634","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","181","43148  >  19305 Len=119"
"90","1.201714559","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","721","43148  >  19305 Len=659"
"91","1.204026592","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","722","43148  >  19305 Len=660"
"92","1.218620148","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","181","43148  >  19305 Len=119"
"93","1.237770107","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","172","43148  >  19305 Len=110"
"94","1.248163789","2001:4860:4864:6::70","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","124","19305  >  43148 Len=62"
"95","1.262930498","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","173","43148  >  19305 Len=111"
"96","1.288332505","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","173","43148  >  19305 Len=111"
"97","1.294526656","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","108","43148  >  19305 Len=46"
"98","1.301198072","2001:4860:4864:6::70","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","124","19305  >  43148 Len=62"
"99","1.309480060","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","1152","43148  >  19305 Len=1090"
"100","1.309771291","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","1153","43148  >  19305 Len=1091"
"101","1.313302447","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","183","43148  >  19305 Len=121"
"102","1.327670483","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","179","43148  >  19305 Len=117"
"103","1.341542610","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","599","43148  >  19305 Len=537"
"104","1.345745898","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","178","43148  >  19305 Len=116"
"105","1.354113837","2001:4860:4864:6::70","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","124","19305  >  43148 Len=62"
"106","1.362722935","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","185","43148  >  19305 Len=123"
"107","1.375933468","192.168.1.109","192.168.1.1","DNS","132","Standard query 0xddd7 PTR 0.7.0.0.0.0.0.0.0.0.0.0.0.0.0.0.6.0.0.0.4.6.8.4.0.6.8.4.1.0.0.2.ip6.arpa"
"108","1.376145911","192.168.1.109","192.168.1.1","DNS","132","Standard query 0xbb73 PTR 4.a.3.1.d.a.8.2.7.8.6.8.2.a.9.0.0.0.5.1.d.8.a.e.8.1.8.0.1.0.0.2.ip6.arpa"
"109","1.376874150","192.168.1.109","192.168.1.1","DNS","132","Standard query 0x77d9 PTR 2.0.0.0.0.0.0.0.c.0.0.b.e.c.a.f.e.0.0.0.f.f.0.f.0.8.8.2.3.0.a.2.ip6.arpa"
"110","1.377068789","192.168.1.109","192.168.1.1","DNS","85","Standard query 0x8f80 PTR 82.1.168.192.in-addr.arpa"
"111","1.377736042","192.168.1.1","192.168.1.109","DNS","132","Standard query response 0xddd7 No such name PTR 0.7.0.0.0.0.0.0.0.0.0.0.0.0.0.0.6.0.0.0.4.6.8.4.0.6.8.4.1.0.0.2.ip6.arpa"
"112","1.378964606","192.168.1.1","192.168.1.109","DNS","132","Standard query response 0xbb73 No such name PTR 4.a.3.1.d.a.8.2.7.8.6.8.2.a.9.0.0.0.5.1.d.8.a.e.8.1.8.0.1.0.0.2.ip6.arpa"
"113","1.378965267","192.168.1.1","192.168.1.109","DNS","181","Standard query response 0x77d9 PTR 2.0.0.0.0.0.0.0.c.0.0.b.e.c.a.f.e.0.0.0.f.f.0.f.0.8.8.2.3.0.a.2.ip6.arpa PTR edge-star6-shv-01-any2.facebook.com"
"114","1.378965517","192.168.1.1","192.168.1.109","DNS","122","Standard query response 0x8f80 PTR 82.1.168.192.in-addr.arpa PTR unknown103f44fa8e13.lan"
"115","1.384984616","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","186","43148  >  19305 Len=124"
"116","1.402285149","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","177","43148  >  19305 Len=115"
"117","1.404931053","2001:4860:4864:6::70","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","124","19305  >  43148 Len=62"
"118","1.408756801","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","739","43148  >  19305 Len=677"
"119","1.420797809","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","178","43148  >  19305 Len=116"
"120","1.430000937","2001:4860:4864:6::70","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","176","19305  >  43148 Len=114"
"121","1.441384716","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","189","43148  >  19305 Len=127"
"122","1.457579164","2001:4860:4864:6::70","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","124","19305  >  43148 Len=62"
"123","1.462377542","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","521","43148  >  19305 Len=459"
"124","1.466137211","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","193","43148  >  19305 Len=131"
"125","1.485047201","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","185","43148  >  19305 Len=123"
"126","1.506610162","2001:818:ea8d:1500:9a2:8687:28ad:13a4","2001:4860:4864:6::70","UDP","184","43148  >  19305 Len=122"
"127","1.508106994","2001:4860:4864:6::70","2001:818:ea8d:1500:9a2:8687:28ad:13a4","UDP","124","19305  >  43148 Len=62"
